,target,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
10,7,-454.63358484496547,38.13788324284432,0.8579074441836726,13.460190062602608,-5.48302248646666,6.3550777726649095,-3.0643390998587847,4.463135585470665,-7.502738390554896,3.8060000854972955,-3.1560631730626767,-1.1892520285961,-3.653548605875666,-0.10716819859808145,-5.017120300204983,1.0251473284196548,-4.963744468041019,1.4054377613186053,1.464028683548647,0.4442904103373212,-0.5025201635055372,4.759527313110276,1.9711938738887447,4.857178069016418,4.606532032902884,6.377548902859026,3.4057831851618396,4.688969939704058,3.4597098522504672,4.111800306953655
11,1,-643.5969170486301,71.86114523850263,12.109813683085646,24.94912244354384,9.008384527126964,13.560434901073634,6.2923562598166995,1.2459697871770914,-4.890784280994107,8.488417056670487,-5.437353538891148,4.089426883212551,1.5611160853664217,0.6348661417701913,0.9530424761019862,1.100201216734816,-0.8502632595193907,1.7889388232868662,-1.3781658012135702,4.175169253737227,-3.1194079852892935,1.9534576722403147,-2.054562383961565,0.5687771549690521,-1.6951702511851108,0.5489409134997499,-1.762367155329103,-0.7431051988762599,-3.319192072363117,-1.7054228391249444
12,5,-628.7113240318304,72.37842196930072,2.5817437964575425,20.04486079362156,9.244960969584294,9.402345046885841,9.138960081429545,-2.912063074391753,-9.2789652271964,8.533130016803693,-2.056337366925461,2.5103090361257125,4.089609555943553,1.5104745859962565,-1.5316741559092617,3.843922048700415,-0.7155661974915355,-1.3813675795408826,-0.9423724860873229,2.09759746731694,-1.8738654291698726,1.4025503217776332,-0.503834203401323,-0.04694289031831686,-1.2888470246463255,0.5261701292291133,-1.393074696060015,0.46502525702869474,-2.583155158851519,-0.5751493048863815
13,5,-646.5660339055556,78.24023957299995,5.812848854809941,23.272987737495242,13.461742427448494,11.165087581841705,6.54020963339106,-2.067870886983547,-7.179389736562623,9.426168847027297,-3.430245797246705,2.99716489480873,3.505195094348994,4.118722993719912,1.0927133451576525,1.7860466276366727,-1.6172666214991724,-0.14641170079758392,-0.3297812749022152,3.4977955142138586,-2.5890445016292043,2.1608257682440843,-2.2286130930689363,-0.2677563994746363,-1.9765459504934344,2.355952165107652,-1.1521571796552348,-0.7639435349036271,-2.7094997127524696,-0.5222547402488041
14,1,-650.978765682478,69.35350984300572,9.97022664134739,23.253744084425023,11.487148987218248,12.041038156051268,4.1894943647403915,2.425045196252663,-6.176124516578042,8.289584046792044,-2.4667332047350277,2.3312956722410845,4.170373798244654,2.5389739324610585,-0.7437152120158997,2.1762973016583658,-0.7923742627480157,1.4319439622071723,-0.4622120781373724,2.415353010473924,-1.8426575988810807,1.8339556161105697,-2.0858255412228,0.9940117514528426,-0.5366723932749456,0.7303015793014243,-1.0140961414725305,0.266568519395295,-3.7353352055702445,0.7486489445891291
15,4,-496.4554431999606,41.26120592908249,-6.875431781005958,6.648536468612044,-4.519462770673408,7.676835290309269,-7.556306859740425,-4.259341129547885,-10.716831205804688,1.8053178555061409,-6.459193758820114,-3.075402687699593,-2.9665248110279143,-0.8909794811013277,-4.617489562523556,0.8523059905281531,-5.705143000135157,2.7574759741972774,-2.44465453343311,3.634759000245246,3.2226301356930254,4.9824784873200825,3.12011801857352,5.384405648582372,5.276690529037824,7.758738122682296,3.1946276496989228,1.8845660089535126,0.33662521468137113,1.2808738325954538
16,4,-581.1039568927441,59.326595316566504,-6.1523516170186126,18.242882059246508,5.005259275955807,6.2955991411193555,0.34165712958708316,-3.0866734952676675,-11.262932901172785,6.380402814472,-4.2869110418669925,-0.12485307856436952,3.064815803402469,0.1555667256385552,-2.841195659660907,1.2307394034398451,-2.8147577165374944,1.2456657443328292,-4.6513171773583055,-0.25560912034277333,-4.724557104624965,0.7504963833986915,-2.609319857457174,-0.6068353613098562,-0.5831684229413723,-0.4867305433206703,-1.2909976306191537,1.8468530657122768,-2.28410864290137,-0.012140074785564631
17,1,-685.428304491498,83.4129217109273,12.978894210790575,25.580945292816644,9.176613921098085,17.4724292448438,9.34645284508088,1.7485167458763362,-6.79989676235276,10.467978822028355,-2.8423232732682298,4.151326092702529,4.7837467545531736,1.038207649921981,-0.6844239598668568,1.6562439543657257,-0.6635872593476233,-0.26066493608641195,-1.7893596091985393,2.941379637657944,-2.9717666410217025,2.4851472041562492,-1.6897372372620336,1.5965278137644459,-1.3524048769054338,2.344329838049221,-1.0284434299775087,-0.05411368687025535,-2.9618205726130644,-1.0564684045912567
18,6,-544.495400145358,62.087346961187954,-12.809183656010935,11.934894890935585,8.073918960494154,9.498412153533415,-0.9731062083753047,-6.553186444620994,-9.866890322373385,11.749751523639215,1.8639589001434353,1.3049797150675029,4.7138739012583155,3.486057042207055,1.4091092062356492,6.40925949267174,-0.8834909795876855,2.2398231595673783,-0.11901144075208862,2.2271492056077573,0.03647418222692022,3.31492011628479,-1.246964012819819,3.794846133663293,2.3941361107826844,3.910850871952749,2.628645949578429,2.545017624173631,-0.9496147968934976,-0.09365491550336279
19,4,-502.1498202204989,45.77546358471054,-3.3087821218527695,10.124385874455884,-5.1087682075507574,3.7158748555946817,-6.887752538888004,-0.34512577737799277,-8.906765196776728,2.876275730173158,-2.209868054564231,-0.4537669724724614,-2.855205284151852,-1.6238155448711602,-3.6009022278100593,1.4879934304607934,-6.889879995048247,2.127531951864151,-3.2694069423402796,-0.3100507773729701,-0.15581854319011146,4.410958537425049,1.627866268069768,6.494461005705848,4.816377884104577,7.126833953390099,4.534754159588848,5.39612034532806,4.2073147466550465,3.6761441209427175
20,2,-547.7204568302889,48.87703179102125,2.2280897036402965,12.731395237389416,2.2257143552478165,8.005658045379805,-8.001618157221746,0.8492124546129364,-7.477171461260548,7.403671762425766,-7.631141115063548,0.8645181786757287,0.515919107995044,0.0012927102292734738,-2.2778057343733504,-0.5564687825626307,-3.1746879167549125,-0.6945583483815287,-0.36149831405034877,0.9023803179663574,-2.8153456732856146,3.1691566761547723,0.19197076452183034,2.229256169027715,1.4869592850314552,3.210881586547637,1.6723976482901062,2.4792548128877594,1.9595482621634972,0.1470681650692401
21,2,-609.6563952258374,65.62003466159729,1.5448564510570102,20.021792018107543,4.503978920182284,15.666497718784042,6.65479954493576,-0.4787797935992073,-8.239995477417287,12.5273063933657,-4.64940981533787,1.9422717513987549,3.6366358200521702,1.591170271729533,-1.0948444123496794,2.8346146764694944,0.23962179264071304,3.113528586656891,1.0490371662044566,-0.3310337929597143,-4.044145382123556,1.567811043472436,-2.2471104167279137,1.3162885461832654,-0.6382323378093135,2.5239744650187093,-0.7878254616373535,2.3023860649662486,-2.2738234337688463,-1.1285100336844351
22,7,-570.609301190748,59.002868786647085,-1.290295762106435,15.997176890083551,-0.19650343200114448,13.553628898858626,1.3659574864329163,-2.711512460940512,-9.88384765772789,8.370304254007362,-1.012654658120849,0.8084109553249228,-0.054483482372056025,1.9469844061208936,-2.1503317037561924,3.6267389174816476,-2.427599454612288,0.3634391075909811,-1.3711495840880523,-1.4356227014140757,-3.5814196844470034,1.828987950503121,-2.1469659366469083,-0.9218467469984334,-0.5480841112694941,4.152316397456824,1.224193121517687,4.707946687834072,2.186577370691,2.003341601569486
23,3,-456.61914065416846,37.20111357889975,-10.013621451553053,8.36719209470454,-0.5462401824678107,6.792869828445789,-4.978569349469622,0.5395768993790616,-9.711414847069523,4.915803801925289,-0.9489368221302922,-1.0972344052328917,-0.1234253474436577,1.2563782970662902,-3.602725953636982,4.559673990184807,-5.517285590586768,1.3833767490339262,0.8734287430671405,2.4632588083906084,2.886861014992629,4.960019579476029,3.7291311988005242,4.927180187378217,3.105759593347536,6.793376984805873,5.098730262153723,7.501794066968059,4.711807742225545,5.416547721376599
24,0,-597.5203741068551,69.92681455138192,-0.08203851223312242,20.13176566734115,7.2788112939974585,9.026422065535687,3.9610010651395258,1.5562777685849043,-2.695337700649314,10.118005722052832,-3.9923266735505534,3.813791575291103,3.174570751152417,1.3773191520291719,-1.7356637251837603,1.2593101692421582,-1.3869783938820537,1.5797313968066322,-0.611778947428852,1.8066137218282718,-0.9212787014945256,1.35101957398388,-1.8962471302885742,0.6131173679386214,-1.2648610359613066,0.13005263819714977,-0.9998359786886105,2.8423159976922565,-0.03415385492033007,-0.37671822823693096
25,6,-636.5594996638603,76.10119133319292,-0.37044617579483996,23.644097975417928,7.374182491718198,9.309444923595663,9.111064092026757,-1.6752530437300652,-9.31110084450945,7.420608455091441,-5.437521312431786,0.9712376529089525,5.01042668735218,2.050565670930642,-2.9264494958943343,2.2114458520736293,-0.12315619540914903,2.2476271523407862,0.142104529427005,1.23650911049315,-1.6958717685507636,0.20625954786543038,-2.9920622970526285,1.640139473416562,-0.7500512939908694,1.471676256545935,-1.4431924205019833,0.9477374135584451,-1.0484539081179651,-1.5268586351627502
26,3,-558.8912844233823,60.01724395177252,-6.0970910469539055,12.756321005504894,10.660343504949887,14.867909329708478,1.1272932776560372,-5.492971367218734,-10.310133396516106,8.08207243692064,1.7192037729985206,-0.18189069075558237,2.2040361332598457,3.209748206232718,-0.43624262353451876,6.168265902816308,0.6434833679311807,2.319326592133555,-1.6585726167620671,2.182937811139961,-0.07090086615002683,3.6471104245933277,-0.9793306401009259,0.38474743620543583,0.6633160670345546,3.723422887952391,1.260623516922134,2.775806904065543,-0.9001410065252905,-0.4678662788059709
27,0,-442.18694970051,47.7834880185705,-23.521740911311312,17.95177926728152,1.1259023501618175,1.6598859729697897,-3.0777886812730273,-2.0783997124349187,-16.61030864959126,6.678496434108606,-7.489312848754774,-2.9515657598776275,2.3144756753484335,-2.3350124693726158,-5.435139183246386,2.678935566541912,-5.570671325493823,1.3637097631270498,-4.577793412029515,-0.6531888383207972,-2.7447623464863913,1.7917704202635514,-2.7637579329464645,-1.8750888068077245,-1.0849501781379352,1.7878827002731306,-1.059067613679406,3.005585085131602,-0.9815460475851805,2.021841141300339
28,4,-488.81065008662176,43.520286439440426,-10.440490785366846,9.509042451489295,-5.024563507048555,9.471412238581593,-8.748831143631078,-5.179822285534725,-10.831313464061123,3.281730265211816,-3.9255387341543213,-3.672960662619533,-1.4038718082747468,-1.598207309809372,-4.8646707826881395,1.234223078156873,-9.896516165135825,0.6726172265730131,-4.611246527286209,-1.5556677228456441,0.34570099487762856,3.6944686615244566,3.8212398217365235,6.529601506855205,3.395480956308297,5.7158027367796835,2.3513327260149697,4.667922314481843,4.620172447078582,2.9240080628110183
29,7,-489.2531831788323,45.85531309369881,-3.774550105719429,16.050234308753094,-1.3304020229713338,12.313139473223366,-2.5846273208423947,3.349050283120119,-7.252729794420222,7.149341045961423,-1.8566140425586757,2.362362432164011,-0.5984661806730687,3.5792645468527473,-3.1268324632140096,3.948673076928005,-2.1123563357427932,4.11711824145202,-1.4501279078971936,-1.04875141940023,0.9378106021610674,4.010852980964151,2.188838036574075,5.4548342459143955,5.168870121451986,6.818695773490017,3.2955572481423507,6.1076693649117075,4.093877633782857,2.613314281126964
30,4,-612.8306022752356,65.7158880653571,2.065435026798049,17.99142788384338,7.832835142095926,11.551521604167831,0.43788540010108495,-2.4807778401688174,-6.665363703534958,5.22962873256617,-2.8600359370370763,0.9875228277102993,2.036597982692294,1.321035807003582,-1.4938167833369993,1.9579127429725456,-3.0149930866548744,0.1730664736829806,-4.187168506235645,0.8680871500167139,-2.956155360367214,0.6840320429733067,-3.650632581675462,0.2170191467670882,-1.8503584004210745,-0.3702072960409561,-1.904588980412328,-1.390726758457857,-3.963191017986873,-1.5507949457394063
31,1,-679.5017061309472,76.75100213099289,11.151658684077049,27.828178957814927,11.174235874788137,11.577126225661008,8.604532418353752,3.813960139498481,-1.5768235132445902,6.6153602802785505,-2.1940318314633793,3.587675346916611,3.3736154879526157,2.574562239888801,1.1671587556532437,2.0647995194356485,-1.4215854158441084,1.4309771492077834,-0.3027606937533484,3.011440728570121,-2.6412533071232724,1.214787153246179,-2.055703362167963,1.4605078318753846,-1.063327219445054,1.7452637349354223,-1.4316190817512602,-0.7846237012484542,-1.9402426516882372,-1.0923994417114722
32,0,-391.02292686018546,45.03980777426892,-19.841605217966123,13.300950849047174,-0.273637245620585,-3.404614190190513,-2.19765978330753,-1.1481002127389994,-13.577809158874292,7.33788319769396,-6.335573883765529,-1.5446227578957532,2.178569887270998,-2.004549575361434,-6.219090738097582,1.559656244106862,-5.825180602274966,1.0803563074921734,-2.7212303439226524,-2.158558349068823,-3.261147557055027,0.1864108553622996,-1.8731163806201758,0.5189622155849893,1.3276443033477934,2.8460077098121164,-0.028692162720874305,2.6301654945927733,0.870604944788468,0.7480528075566312
33,3,-512.3124225603575,65.63508431551475,-13.154330849398864,14.237195277292411,7.078508268866361,10.023287622240888,-1.4949929431436628,-7.462406968283551,-14.428653001232346,10.616923058184852,0.3555347864243754,-0.16070057912094746,6.082134784721742,3.1354355946537606,-1.6816495499796307,8.442270687213096,-0.25996293437194234,3.9714061579993496,-0.2201143502419113,3.4430164752853156,0.5444016217060675,3.5898484004566713,0.8725176294394458,3.3329300241998747,1.6592325300230513,4.426556253308171,1.9903401549461615,5.610941992653848,1.1658085941512353,-0.8679652722322139
34,5,-638.1750501110499,75.11758228469223,3.973729902448416,21.33979815237607,8.99081509436901,9.253034073043377,7.097787437789837,-1.02864952300605,-10.038521585840178,7.7425939932623375,-4.183004607100345,1.8059040670284006,3.7912081359079486,2.057395611118369,-1.3780685500691046,3.1223073926682274,-1.9145198848882765,-0.8157816108003713,-1.9590910407926567,2.5489658663587633,-2.799545422434461,0.6392648584044257,-1.05988757365306,0.37498063544048604,-1.701048313215592,1.353831303548201,-2.38709126824376,-0.4945409165772473,-3.6750218985640304,-0.39804666922884463
35,0,-619.7850446900594,63.46091064957844,-0.07258843579505968,23.43324129198681,8.235870368369861,10.518661428014674,3.7858065367989537,-2.236900940956318,-6.449783248893104,9.567244960019089,-6.632951308165755,2.955300093497204,4.470730095401194,1.9054197193645401,-0.07321043992589776,3.858853532671295,-1.6351061832025489,2.5053653260611957,-0.2165301624105204,0.11913321596847648,-2.5024532031006372,0.8777364376638128,-3.1435948689409354,0.9255904695066544,-1.0552225319829147,0.4634576043089354,-1.4561406226397136,4.1161205052276335,-1.832966333770565,-1.006484732213142
36,3,-401.4473876111128,33.6645294405995,-8.465994845496661,10.597897255026975,0.3480169309626702,6.7276824980130625,-2.248627968411122,0.2825645316243882,-5.949059533057759,3.9081567702366824,-1.0465311956740913,-0.44029001174328375,-1.8965379261046766,1.936448312488815,-3.1428510454603904,5.207780553847316,-1.5359446728075565,3.5137605928782847,2.0500818914516095,0.875589155020134,1.7542350100039203,5.262099138375296,4.203448438698484,7.539581517022111,6.066291796450783,6.951470546219096,3.8024314926614906,4.394890020711335,5.4446390694750235,5.618170653522932
37,1,-633.1914835717668,73.33041625987548,8.610302633032367,20.852025114806388,7.930534932902424,11.39404005912247,4.647690766579537,-2.7428850077696496,-8.237445698898165,10.198352712868013,-5.375179235638847,1.544434325416886,2.295218923359528,1.0620904336998933,-1.6176080415093252,2.5937737268273735,-1.1630634554134243,0.6820075462595763,-1.9166810904768214,1.3351400307874055,-2.3064001210958787,2.6305811952540203,-2.9941694663831253,-0.058483016180685125,-2.1734682207877625,0.4713402546715416,-1.4696761126934441,0.23279305270761427,-3.0171471856865226,-2.332358665520497
38,6,-611.6246030927716,72.13932277129064,-6.900715680807308,16.139010344824257,7.508217825252298,8.520978202484534,5.509697898875198,-3.0918527471468686,-10.95485490570563,7.9322931513084205,1.7423022169538793,3.1579978966528235,3.746380452801914,3.257836126937664,-1.6014782099865643,2.963247250058466,1.2342696980260057,0.5009596751630566,-1.8837221605335703,-0.028237178384063876,-2.75146990593236,2.535237630264368,-1.960117195588467,1.830468963489593,-0.19646339349160952,2.742096553022303,-0.6468235090797206,2.0224087255870207,-3.0127443494876425,-2.569024106131218
39,6,-535.5344785140813,61.49975716226915,-18.076270710982236,16.757855083458917,3.937005189902551,7.426425912219931,-1.8392747039765323,-10.130284814731928,-12.829909542368359,8.029268916998713,1.2239624484280391,-1.6657945337540307,5.556231769234173,2.6944402097343545,0.14498029155081546,8.078529580737452,-0.3470979442437334,-0.4402699108869824,-0.29786431258662344,1.04785741693053,-1.3464306312900083,2.895794276457672,-1.536170582065766,3.1246467446515154,2.7219392201731885,2.1669385885630903,1.2462131222957653,2.1292557753617527,-1.1486987327529246,-0.6158097433163768
40,2,-617.1693415848329,63.17185416071627,8.386282899180166,20.7109717613689,8.152375657204763,8.715631545346668,2.3662847801323834,4.342884551401016,-4.594554276285166,6.346654380557775,-2.104201636255546,1.7152649740121468,3.099799911054078,4.359725854009032,-0.04138159995814714,1.845854093223608,0.4512405898972528,1.271977413375971,0.13406222154226102,1.7909477997293055,-1.2851976067434236,0.6818547496978893,-0.34469127722801873,-0.05052450419261589,-0.048068837434059805,1.4309313885294141,-0.616321466329874,0.8777004447194923,-0.5605804233824725,0.4078958319925154
41,3,-428.72662413319597,33.96442785402961,-13.488300465035007,10.69137027664304,-1.6424254061983825,9.156672756532254,-7.319974927507815,1.6384557824225783,-9.30998953707064,3.158907006285108,-0.3874539881205692,-0.19374263202433414,0.037922333068695205,3.8779069763960567,-3.268954628182285,6.465106075731536,-4.130015896370575,5.487505163492614,2.188788161017489,3.7620255596895444,4.607166275805943,6.534938804859411,3.008062946602789,5.585204165675257,1.467889118977741,3.8407157903930207,3.5182031158547162,4.941927560027484,2.5164241510963077,2.2189868196794897
42,2,-545.6155817575033,43.09396622862241,5.880693573829987,14.02981955085793,0.7236026923102735,10.339930658511733,-5.816958883896071,-1.9931206247062518,-8.907370398073049,8.46349470834302,-5.674380171484703,0.020729590975234937,0.6829858118940829,-0.5488045664138995,-1.283208269841203,0.2505700395858674,-2.7092520672997655,-1.6912706796737873,-1.2572397277678604,-0.7899925506897083,-4.9015219112412405,1.4617534890259483,-3.3038603858627043,0.159651407667447,0.040580691486193005,3.5464203179160854,3.8542659593797635,4.439738379615447,2.728831996404835,3.7046561755192897
43,2,-584.6708490480909,52.0420984702354,2.4271520769125092,16.863984393675,6.718282401701173,8.358200288457647,1.8758564030381701,-1.076574203998153,-6.368280144247496,7.827659062546799,-3.8925109986788082,0.0009446936579983579,2.7393961762960877,1.3534492365865585,-1.5466733359628577,2.225354830255236,-1.1186783161294718,0.671997253551932,0.3654054610693724,0.962923683886728,-2.428874453325533,-0.1837826707326756,-2.422095026465611,-0.7443802187186553,-0.8548551338243077,1.4769081278766345,-0.6646758405201099,0.9468528016395666,-0.5057418776726935,-0.21042609302818868
44,6,-592.6624707201853,67.85392558798077,-6.041264544996445,17.711319553411606,3.729066235012482,7.677861603457807,4.925843139863574,-1.1909517957664406,-9.773243966501964,6.625857290710107,-1.3700177667976507,0.5112625099069178,4.63450857703969,0.7345933848428517,-1.3887006768198438,2.620065847552572,0.9749112277220247,1.069489909339361,-1.068261694839697,-0.015985527892290647,-4.238282278479771,2.053995692980392,-1.2523789401812029,1.5554377067969727,-0.8966652008153455,2.0266305750325806,0.543711870095592,2.66084751086794,-1.4654770086355537,-1.3604874935017917
45,2,-545.8899378940871,43.26710058398426,3.2630396334599503,13.007981383973881,0.7579510904219708,8.108828351589137,-6.523154259622161,2.109670949521428,-5.881430827336884,7.686591286162008,-6.7186621697813775,2.7989629939139866,0.8365540196805679,1.7115237324803338,0.13980015838144236,0.958787841277483,-2.742999856284501,0.6499249668387173,-0.18714491015109788,1.7564109333895248,-1.9084997357597644,3.124563075753774,-0.5584357866924076,3.9261303685136317,1.6265165427339732,3.2865061986580173,3.1664074254194072,2.8297163333165383,3.168446316005208,1.712092600406654
46,7,-565.218577633707,50.230565365826024,1.8633208368934662,17.832488830081612,0.7568923937985799,11.47859874027168,1.3229759776882974,3.4875717042816365,-5.537115975285215,6.558648918606149,-1.9787731522496215,2.583647825377032,1.1078076614132322,1.4539516492497813,-1.5212074418877026,3.0896516520546493,-5.179392340490113,3.135364660853035,-1.6904158857080147,0.07119939765583211,-0.913384471512065,2.71868541452238,1.7186286827640096,4.2469828423784834,3.9184913524770386,6.945201218561651,3.4651210651574704,5.83208470393255,3.074943552318572,2.1794444745332244
47,3,-530.7838511785889,62.160023188121826,-6.5524385076754665,13.804448439904444,5.8498962997394965,9.786727529819846,0.06305833818090865,-2.793643383358517,-10.617733340341866,8.551947188181618,1.2230905536782313,0.17456809883114638,3.9769632045736962,3.5602657397120194,-0.7342609342418273,6.539102190919296,-0.7854803218458553,2.5383133274260303,-1.3672480968800043,2.8736631039851708,-1.524024320857748,2.0461263087071346,-1.299026293560476,1.4953275852567018,0.8063773742542025,3.0722932171273087,1.3121647726002807,3.255446264286782,-1.2183093005462027,-0.18961830765447463
48,0,-644.8147125088419,58.80320540381632,2.7698924163097507,19.75923011852315,10.727860024859849,10.702114608045674,3.1163435733688045,4.812027101043075,-1.4241583381134493,7.617523768150459,-1.2764429793017371,5.401725978908023,4.062167770032319,3.8981250062488577,-0.4931125812257189,1.6167997102936595,-0.39835030786384207,1.920686210132355,0.2034691624125095,1.1870533939858225,-0.7762327883546597,1.3287908671528734,-3.1533563638085966,0.35023832030932006,-0.7971335825263339,1.9378824402563892,-1.0685597004877676,1.9136949015077422,-0.29617757274021483,-1.3452861868289672
49,7,-472.094897382263,38.48170713784784,-0.43617824899252716,12.72041248233781,-5.881112285725482,8.756207286351746,-5.383460931988018,5.961531585954093,-8.694828840857483,4.083537705540731,-3.047450491687187,0.07628800662522908,-3.85532575040679,1.3908003860381355,-5.7219820825752405,1.1165874617886862,-6.060612707237811,0.7967595171994495,-0.3909576200571898,-0.796317126530189,-2.4798932976041375,4.463994096535729,1.0421303487188487,5.234242840547437,3.7105045310397675,7.468620531423229,3.719585579959905,5.952858266759739,3.083816989543336,4.4581686554073725
50,6,-560.227044893774,59.48704042727311,-12.152521707591458,15.665460974700101,6.388959540615977,4.431362786584822,-0.024522569073317246,-4.016862542495789,-10.780417685852598,8.37838374381253,-1.025914720877471,0.5160494935689839,3.7411538450641375,2.043567570820739,0.7343740255210267,4.441260154459475,-2.1019029323859075,1.6773697947413282,-0.6267568273759225,2.1352714744110544,-0.06351615749739778,2.363198197502709,-2.7753263799424306,1.7361053243936238,0.5417103985277864,1.9002680634791596,1.0347073234640003,1.9619524241222526,-1.159530777811998,0.10928663728575501
